machine,compiler,repetition,query,engine,threads,query_label,time,task-clock:u,context-switches:u,cpu-migrations:u,page-faults:u,cycles:u,instructions:u,branches:u,branch-misses:u,L1-dcache-loads:u,L1-dcache-load-misses:u,LLC-loads:u,LLC-load-misses:u,L1-icache-loads:u,L1-icache-load-misses:u,dTLB-loads:u,dTLB-load-misses:u,iTLB-loads:u,iTLB-load-misses:u,L1-dcache-prefetches:u,L1-dcache-prefetch-misses:u
parmesan,clang,0,1,hyper,12,q1 hyper,346.391,26126.61,0.0,0.0,348951.0,68154960122.0,274722549207.0,,51021661.0,133532641978.0,1088191672.0,2103071239.0,2098275583.0,40186357370.0,184497.0,130460776858.0,37151976.0,2872434515.0,12869.0,,
parmesan,clang,0,1,vectorwise,12,q1 vectorwise,740.973,54679.17,0.0,0.0,353192.0,146451846945.0,443560398272.0,,88804924.0,197795678292.0,1388712213.0,2189004513.0,2189882145.0,74694579915.0,503810.0,201501552757.0,43963323.0,5405159791.0,21668.0,,
parmesan,gcc,0,1,hyper,12,q1 hyper,346.186,26126.55,0.0,0.0,348950.0,67611553387.0,272863322272.0,,50603041.0,133778159663.0,1113212110.0,2104095714.0,2098512325.0,40051829145.0,234962.0,133450924500.0,36888038.0,2843832396.0,8136.0,,
parmesan,gcc,0,1,vectorwise,12,q1 vectorwise,739.918,54610.87,0.0,0.0,353965.0,147095003061.0,446496731064.0,,87875070.0,196848368511.0,1376333247.0,2187635914.0,2189171067.0,74690610171.0,464262.0,201638960462.0,44236721.0,5387221164.0,21086.0,,
parmesan,clang,0,1,hyper,15,q1 hyper,277.784,26154.39,0.0,0.0,349157.0,68830052710.0,276328293026.0,,48163882.0,126832290658.0,1080684964.0,2021882148.0,2026523220.0,40284873271.0,256501.0,134756760891.0,38220484.0,2939391996.0,27462.0,,
parmesan,clang,0,1,vectorwise,15,q1 vectorwise,592.186,54632.89,0.0,0.0,353316.0,143258383243.0,442764226140.0,,89886232.0,199668438028.0,1377368870.0,2189443592.0,2187577133.0,74304354297.0,553963.0,200651881580.0,44159751.0,5412746461.0,791.0,,
parmesan,gcc,0,1,hyper,15,q1 hyper,278.24,26223.99,0.0,0.0,349153.0,65189889067.0,262734859702.0,,48375644.0,127498501608.0,1092881725.0,2028978394.0,2100008390.0,40288072964.0,245530.0,134849777454.0,37900219.0,2945661650.0,21182.0,,
parmesan,gcc,0,1,vectorwise,15,q1 vectorwise,592.704,54649.93,0.0,0.0,353080.0,144850117376.0,443113591972.0,,89949695.0,199762194073.0,1383068310.0,2189131036.0,2187689079.0,74358243058.0,557235.0,200692162727.0,44045361.0,5387386712.0,879.0,,
parmesan,clang,0,1,vectorwise,18,q1 vectorwise,494.219,54688.34,0.0,0.0,353683.0,146742369641.0,446222935883.0,,91037033.0,200663617001.0,1389995915.0,2185969709.0,2182487928.0,74505369814.0,641468.0,200463093840.0,43135223.0,5356480051.0,23185.0,,
parmesan,clang,0,1,hyper,18,q1 hyper,232.368,26249.7,0.0,0.0,349393.0,67843108707.0,276828561938.0,,51066608.0,133509682025.0,1146650029.0,2101003448.0,2098077383.0,39967069302.0,247213.0,127717392757.0,36797430.0,2837605589.0,17912.0,,
parmesan,gcc,0,1,vectorwise,18,q1 vectorwise,494.181,54658.04,0.0,0.0,353520.0,146634733739.0,446071291122.0,,90642905.0,200658811210.0,1382136028.0,2187411511.0,2183644289.0,74493138080.0,643473.0,200713074290.0,43509872.0,5319509267.0,23888.0,,
parmesan,gcc,0,1,hyper,18,q1 hyper,231.714,26182.31,0.0,0.0,349391.0,67580304214.0,272484182411.0,,51093795.0,133718503825.0,1110617941.0,2101740841.0,2097142612.0,40156406490.0,197744.0,127243185714.0,36793170.0,2826314200.0,11849.0,,
parmesan,clang,0,1,hyper,21,q1 hyper,199.652,26318.86,0.0,0.0,349671.0,69353587719.0,277322821167.0,,50963094.0,133526922283.0,1140079479.0,1985977827.0,1954997686.0,37550202720.0,144981.0,127761186202.0,38200149.0,2963096146.0,47131.0,,
parmesan,clang,0,1,vectorwise,21,q1 vectorwise,424.075,54745.99,0.0,0.0,356033.0,147786478946.0,448139323318.0,,90533700.0,197168273909.0,1349677701.0,2146880362.0,2149585278.0,73413142790.0,698601.0,201685373950.0,43695259.0,5420391158.0,35086.0,,
