,machine,compiler,repetition,query,engine,threads,query_label,time,task-clock,context-switches,cpu-migrations,page-faults,cycles,instructions,branches,branch-misses,L1-dcache-loads,L1-dcache-load-misses,LLC-loads,LLC-load-misses,L1-icache-loads,L1-icache-load-misses,dTLB-loads,dTLB-load-misses,iTLB-loads,iTLB-load-misses,L1-dcache-prefetches,L1-dcache-prefetch-misses
2742,burrata,clang,0,5,vectorwise,85,q5 vectorwise,250.757,117641.5,253749.0,524.0,521068.0,319931605918.0,192376842772.0,,454117701.0,54691508822.0,1815880380.0,,,59307050223.0,35583814.0,69020339321.0,1445454005.0,45855897123.0,278796.0,,
2743,burrata,clang,0,5,hyper,85,q5 hyper,536.146,261202.77,100098.0,55.0,500541.0,753195379662.0,662283173548.0,,407325394.0,172508889853.0,1645608796.0,,,176106307104.0,38697512.0,186980371656.0,1381964352.0,110838853450.0,273416.0,,
2744,burrata,gcc,0,5,vectorwise,85,q5 vectorwise,239.819,115675.27,118069.0,508.0,521428.0,317881956638.0,192336632558.0,,453052599.0,44646683744.0,1802546147.0,,,62217670687.0,28840414.0,56531885897.0,1457504518.0,57726951976.0,277131.0,,
2745,burrata,gcc,0,5,hyper,85,q5 hyper,284.073,131078.02,128530.0,132.0,496174.0,362429071007.0,162535805354.0,,431407185.0,41349245609.0,1647014280.0,,,53932149137.0,28686490.0,67114763533.0,1379720249.0,46328576154.0,245737.0,,
2746,burrata,clang,1,5,vectorwise,85,q5 vectorwise,239.552,115193.22,198289.0,514.0,521304.0,315316233623.0,173142838551.0,,451563668.0,51622915736.0,1815581860.0,,,54454045569.0,30958358.0,66241091894.0,1452006483.0,41581324508.0,278298.0,,
2747,burrata,clang,1,5,hyper,85,q5 hyper,536.287,263820.95,180837.0,70.0,492277.0,758656363834.0,694768521434.0,,401594457.0,177386429591.0,1668395738.0,,,186874894306.0,45191489.0,192139834570.0,1380102367.0,119013558013.0,278738.0,,
2748,burrata,gcc,1,5,vectorwise,85,q5 vectorwise,239.703,114397.55,159433.0,511.0,521237.0,314125723149.0,184892117288.0,,446407137.0,43789408161.0,1794949600.0,,,62036590107.0,29547467.0,57363213364.0,1472165613.0,57246051480.0,250937.0,,
2749,burrata,gcc,1,5,hyper,85,q5 hyper,278.069,130395.97,220530.0,103.0,494853.0,359146412679.0,175819658389.0,,442157651.0,44791674369.0,1646696227.0,,,58957126669.0,30896697.0,60099997321.0,1371431704.0,49953043784.0,256462.0,,
2750,burrata,clang,0,5,vectorwise,86,q5 vectorwise,238.03,115554.77,83643.0,525.0,525187.0,317181804864.0,184392154888.0,,449555660.0,53045285060.0,1794403827.0,,,57019769829.0,30828797.0,68297401006.0,1453322531.0,43581597610.0,271715.0,,
2751,burrata,clang,0,5,hyper,86,q5 hyper,533.969,262592.45,52292.0,65.0,494401.0,756290387436.0,654361587656.0,,407038308.0,172000542187.0,1652634493.0,,,175096397976.0,37350627.0,186334202567.0,1381405164.0,108160217455.0,274742.0,,
2752,burrata,gcc,0,5,vectorwise,86,q5 vectorwise,245.958,116843.93,373749.0,524.0,521640.0,318616040479.0,188953445380.0,,452151552.0,44836842123.0,1798759128.0,,,63379648878.0,31603316.0,58006902466.0,1466379289.0,58404354013.0,256672.0,,
2753,burrata,gcc,0,5,hyper,86,q5 hyper,272.586,128792.2,72714.0,110.0,495174.0,358120064363.0,150509761326.0,,424524591.0,39233130848.0,1647370783.0,,,50926886171.0,26372305.0,66383866365.0,1372466163.0,44372036690.0,300761.0,,
2754,burrata,clang,1,5,vectorwise,86,q5 vectorwise,249.527,116644.82,113140.0,523.0,521855.0,316747014532.0,184918793979.0,,452729467.0,53331472192.0,1809801540.0,,,57498496284.0,29809640.0,68011119339.0,1445850817.0,43995963966.0,276839.0,,
2755,burrata,clang,1,5,hyper,86,q5 hyper,527.189,259413.0,51042.0,63.0,493352.0,749675197716.0,651995563668.0,,407429973.0,171547704498.0,1660106754.0,,,174393229974.0,38662458.0,186266647314.0,1375056953.0,107873657655.0,283803.0,,
2756,burrata,gcc,1,5,vectorwise,86,q5 vectorwise,247.296,115717.47,78952.0,526.0,522131.0,313544735878.0,185062755731.0,,451783336.0,43665594806.0,1803391850.0,,,61535533353.0,28142164.0,56328204418.0,1465787743.0,56993643782.0,258752.0,,
2757,burrata,gcc,1,5,hyper,86,q5 hyper,273.728,130387.67,171059.0,87.0,494190.0,363269452043.0,169333350315.0,,434101268.0,43162097264.0,1634515661.0,,,55680877997.0,28397629.0,57867676044.0,1367319806.0,47616907019.0,269750.0,,
2758,burrata,clang,0,5,vectorwise,87,q5 vectorwise,242.013,116706.98,124746.0,537.0,521961.0,317425818287.0,182868598782.0,,448981789.0,52718269859.0,1801554818.0,,,57159677621.0,32505823.0,68991452431.0,1459943049.0,43825695293.0,282847.0,,
2759,burrata,clang,0,5,hyper,87,q5 hyper,527.634,262482.68,150417.0,108.0,490235.0,755697523894.0,666330598667.0,,413985067.0,174379652028.0,1657581206.0,,,178495952613.0,45630570.0,187642697215.0,1376636000.0,109468560850.0,291812.0,,
2760,burrata,gcc,0,5,vectorwise,87,q5 vectorwise,239.525,116378.51,134668.0,536.0,521538.0,318095779167.0,197986071099.0,,456625434.0,45668623967.0,1811786953.0,,,65190690013.0,32304412.0,58343619530.0,1453165216.0,60567500012.0,293110.0,,
2761,burrata,gcc,0,5,hyper,87,q5 hyper,273.335,130682.92,138225.0,128.0,498919.0,363545157245.0,163136204457.0,,427597327.0,41854260450.0,1634981267.0,,,54652552520.0,28920565.0,67009418724.0,1370281503.0,46380895583.0,266435.0,,
2762,burrata,clang,1,5,hyper,87,q5 hyper,512.524,259741.99,83009.0,80.0,503638.0,750694807773.0,664481679979.0,,405290753.0,173045069984.0,1659658296.0,,,177054385636.0,37348173.0,186335343392.0,1363690419.0,109310770424.0,272259.0,,
2763,burrata,clang,1,5,vectorwise,87,q5 vectorwise,239.309,116528.19,209342.0,526.0,522325.0,318391141730.0,184337798951.0,,449859546.0,52886213955.0,1805028125.0,,,56598609309.0,31894023.0,67920212651.0,1440111232.0,44031135112.0,281321.0,,
2764,burrata,gcc,1,5,hyper,87,q5 hyper,271.729,128726.06,208889.0,114.0,492617.0,355951408573.0,158150604886.0,,433114527.0,41389135067.0,1642229567.0,,,54097997065.0,30030785.0,56185152805.0,1373913414.0,45164325179.0,264508.0,,
2765,burrata,gcc,1,5,vectorwise,87,q5 vectorwise,248.715,118498.79,220422.0,527.0,521826.0,320987983833.0,207983644751.0,,451280917.0,47594216336.0,1816147396.0,,,67798253187.0,33790490.0,59329474420.0,1455316649.0,63030976275.0,255571.0,,
2766,burrata,clang,0,5,vectorwise,88,q5 vectorwise,273.385,119214.53,57940.0,535.0,521921.0,322915730934.0,199119948140.0,,457333752.0,54630484067.0,1800569875.0,,,60240552862.0,31293165.0,70711938750.0,1449837712.0,48616719498.0,288272.0,,
2767,burrata,clang,0,5,hyper,88,q5 hyper,504.694,259147.08,136454.0,148.0,500615.0,750763803458.0,662541060176.0,,409568396.0,172898077512.0,1646512104.0,,,176509906830.0,39245728.0,190666159521.0,1376820055.0,109446672294.0,277553.0,,
2768,burrata,gcc,0,5,vectorwise,88,q5 vectorwise,246.789,117660.68,120233.0,532.0,528025.0,317561267974.0,199408154131.0,,448287539.0,45754580295.0,1801462492.0,,,65947689026.0,29289012.0,59435006909.0,1479534799.0,61688044286.0,251159.0,,
2769,burrata,gcc,0,5,hyper,88,q5 hyper,260.014,128515.3,90678.0,70.0,502173.0,362834791680.0,150813601159.0,,440169014.0,39468506263.0,1641864868.0,,,49563519516.0,28319126.0,54382748490.0,1373369666.0,43890919386.0,277365.0,,
2770,burrata,clang,1,5,vectorwise,88,q5 vectorwise,234.112,116103.62,178067.0,535.0,525604.0,315173499814.0,179023027276.0,,452280351.0,52460864930.0,1800583710.0,,,55948046271.0,32931992.0,67722933925.0,1443396849.0,43053386515.0,284523.0,,
2771,burrata,clang,1,5,hyper,88,q5 hyper,524.721,264740.22,297128.0,85.0,490905.0,760358937413.0,669808396365.0,,409172585.0,175169270946.0,1659854778.0,,,180544682102.0,45954141.0,188711157873.0,1380054751.0,110426394033.0,279501.0,,
2772,burrata,gcc,1,5,vectorwise,88,q5 vectorwise,241.358,116441.03,115089.0,536.0,525420.0,316691248275.0,190381799931.0,,444478071.0,44587491033.0,1792119340.0,,,64264351073.0,29679622.0,58529276862.0,1471994584.0,59692431039.0,256763.0,,
2773,burrata,gcc,1,5,hyper,88,q5 hyper,298.033,130582.11,88182.0,63.0,497779.0,362605611288.0,154609522460.0,,435104752.0,40162335863.0,1645986262.0,,,52422594414.0,32349370.0,58124335747.0,1374547480.0,46158963506.0,308276.0,,
2774,burrata,clang,0,5,hyper,89,q5 hyper,516.718,261616.63,103878.0,47.0,502727.0,750483708430.0,658098640723.0,,410663260.0,172459667702.0,1666466998.0,,,174990674256.0,42006797.0,186784905852.0,1375057840.0,108476593195.0,282427.0,,
2775,burrata,clang,0,5,vectorwise,89,q5 vectorwise,234.449,117393.95,159094.0,534.0,525448.0,319140132037.0,180199492999.0,,446802723.0,52741661828.0,1799332424.0,,,57072655091.0,31445437.0,68460257236.0,1460848356.0,42586890922.0,269432.0,,
2776,burrata,gcc,0,5,hyper,89,q5 hyper,271.241,131592.3,140581.0,79.0,495249.0,364265886276.0,155431623102.0,,430218804.0,40669722395.0,1645320359.0,,,52238527639.0,28964367.0,65911859515.0,1376796848.0,42489186630.0,286398.0,,
2777,burrata,gcc,0,5,vectorwise,89,q5 vectorwise,237.938,118177.87,154617.0,545.0,528241.0,321231148119.0,197942663782.0,,452749838.0,45926420457.0,1822985909.0,,,64679654518.0,30444997.0,57847938294.0,1444837774.0,59275113876.0,271903.0,,
2778,burrata,clang,1,5,vectorwise,89,q5 vectorwise,234.245,116015.32,85605.0,536.0,522064.0,314094239212.0,185620629552.0,,451133713.0,52754863330.0,1793931581.0,,,56355656333.0,31363938.0,68494491368.0,1453767684.0,43926017859.0,282553.0,,
2779,burrata,clang,1,5,hyper,89,q5 hyper,515.81,262162.87,112624.0,102.0,494378.0,752615463504.0,665122284503.0,,407169121.0,173446216780.0,1658217489.0,,,178008987898.0,39013795.0,187760706157.0,1376179925.0,110273392631.0,280542.0,,
2780,burrata,gcc,1,5,vectorwise,89,q5 vectorwise,234.564,115812.99,91559.0,544.0,522611.0,314796482637.0,193679219275.0,,451001860.0,44992443247.0,1797924831.0,,,64131144297.0,29357309.0,58342125975.0,1470564578.0,60315814047.0,277122.0,,
2781,burrata,gcc,1,5,hyper,89,q5 hyper,270.899,130994.67,221163.0,102.0,495905.0,359018890153.0,159923439955.0,,431675598.0,41893365982.0,1648292936.0,,,55265873100.0,31693203.0,67032090906.0,1374131699.0,45646255978.0,266978.0,,
2782,burrata,clang,0,5,hyper,90,q5 hyper,517.416,264836.3,238679.0,109.0,494143.0,758171377481.0,670750075052.0,,412270946.0,174746678779.0,1663025691.0,,,178914700407.0,47312513.0,188385303783.0,1375728680.0,110871384742.0,278875.0,,
2783,burrata,clang,0,5,vectorwise,90,q5 vectorwise,236.389,118170.51,165326.0,555.0,522817.0,320581984633.0,183691417755.0,,454586451.0,53503337338.0,1811021655.0,,,57278487581.0,31689217.0,68665538989.0,1446945363.0,43316847563.0,283731.0,,
2784,burrata,gcc,0,5,hyper,90,q5 hyper,271.89,131421.81,78653.0,138.0,500567.0,360533832083.0,164236341832.0,,429262766.0,42176985016.0,1636529909.0,,,54161528043.0,29105633.0,56585267972.0,1369920456.0,45641393975.0,290111.0,,
2785,burrata,gcc,0,5,vectorwise,90,q5 vectorwise,237.933,118669.62,101310.0,557.0,522262.0,323205284695.0,201558658297.0,,453429205.0,46415990358.0,1799810985.0,,,66579590095.0,29373002.0,59098390673.0,1463993198.0,61533217102.0,254233.0,,
2786,burrata,clang,1,5,vectorwise,90,q5 vectorwise,239.273,119954.31,480166.0,557.0,525252.0,326116757231.0,197785054239.0,,451720703.0,56503876121.0,1801926544.0,,,61727699222.0,34787312.0,70879498523.0,1442223063.0,45887322024.0,303179.0,,
2787,burrata,clang,1,5,hyper,90,q5 hyper,498.175,260774.16,220972.0,107.0,498172.0,755246599581.0,658825067922.0,,411820826.0,173153973662.0,1660598062.0,,,177419424326.0,41762697.0,187595397382.0,1373940036.0,108973068910.0,292237.0,,
2788,burrata,gcc,1,5,vectorwise,90,q5 vectorwise,236.901,117063.19,79981.0,545.0,525353.0,317285770433.0,186430193871.0,,448717782.0,43767199959.0,1814963345.0,,,61414139433.0,30127007.0,56659155139.0,1467555434.0,56190190190.0,280296.0,,
2789,burrata,gcc,1,5,hyper,90,q5 hyper,268.336,130494.24,65875.0,97.0,497965.0,361450167068.0,160813076483.0,,436005716.0,41171473371.0,1647524470.0,,,52205877612.0,27527392.0,57659131180.0,1368413315.0,47121013163.0,276023.0,,
2790,burrata,clang,0,5,hyper,91,q5 hyper,512.449,265102.34,148329.0,161.0,495589.0,761154623562.0,657290753820.0,,411622407.0,172969252891.0,1657870141.0,,,178325827978.0,42771121.0,189430646974.0,1375148924.0,110002431751.0,329221.0,,
2791,burrata,clang,0,5,vectorwise,91,q5 vectorwise,226.564,118757.06,112140.0,551.0,522617.0,325099051004.0,196675273001.0,,446013312.0,55259735020.0,1800994451.0,,,60406053152.0,32156932.0,70189215246.0,1445025631.0,45112774600.0,291439.0,,
2792,burrata,gcc,0,5,hyper,91,q5 hyper,252.157,129448.56,36379.0,62.0,502736.0,364285923015.0,155041090747.0,,431464497.0,39224217797.0,1626844027.0,,,49915676316.0,27279154.0,56565503476.0,1375543958.0,46705908319.0,274522.0,,
2793,burrata,gcc,0,5,vectorwise,91,q5 vectorwise,228.696,119054.46,128953.0,554.0,522647.0,324104871912.0,205322239539.0,,447349302.0,47347270719.0,1799598449.0,,,68350290631.0,29691116.0,59794105502.0,1457437524.0,62234711786.0,284760.0,,
2794,burrata,clang,1,5,vectorwise,91,q5 vectorwise,236.532,117838.07,156307.0,553.0,522746.0,317813804862.0,190925900099.0,,449964600.0,54500459393.0,1791234283.0,,,59745474106.0,31349181.0,70246310144.0,1444708218.0,45505395296.0,288617.0,,
2795,burrata,clang,1,5,hyper,91,q5 hyper,490.082,259084.98,175655.0,140.0,501688.0,747835310775.0,653928195236.0,,404542690.0,171299572427.0,1656512898.0,,,176000510952.0,42810178.0,186652526188.0,1375022092.0,108205697225.0,292401.0,,
2796,burrata,gcc,1,5,vectorwise,91,q5 vectorwise,237.239,117171.49,94651.0,559.0,522299.0,314451612511.0,197458454140.0,,449837876.0,45878253320.0,1812307681.0,,,65466675712.0,29444579.0,58233277379.0,1460553207.0,59617820282.0,301696.0,,
2797,burrata,gcc,1,5,hyper,91,q5 hyper,262.775,128580.5,112164.0,98.0,496153.0,352986431008.0,155359416817.0,,438990737.0,40415774528.0,1645436274.0,,,50873453189.0,32191366.0,55972643903.0,1369691795.0,44733056807.0,306382.0,,
2798,burrata,clang,0,5,vectorwise,92,q5 vectorwise,226.611,117483.02,65856.0,562.0,523054.0,320874579280.0,182726349806.0,,450938075.0,52002631983.0,1786281145.0,,,55606329337.0,32136845.0,67880811024.0,1433461771.0,43899820595.0,285684.0,,
2799,burrata,clang,0,5,hyper,92,q5 hyper,487.331,262142.12,223687.0,41.0,502608.0,758700368095.0,665211784891.0,,407615212.0,173475531087.0,1648608022.0,,,179196700874.0,44808944.0,187559937199.0,1370035163.0,109094726113.0,303903.0,,
2800,burrata,gcc,0,5,vectorwise,92,q5 vectorwise,230.467,118126.54,78983.0,567.0,528740.0,318908970479.0,191800748391.0,,452374837.0,45185544944.0,1821077953.0,,,63639374370.0,28575438.0,57272431676.0,1462243465.0,57581500427.0,298055.0,,
2801,burrata,gcc,0,5,hyper,92,q5 hyper,265.563,133417.32,244807.0,145.0,494344.0,364221959988.0,189212324470.0,,432052405.0,47043692013.0,1637610390.0,,,64007922799.0,31783143.0,61257189216.0,1369764313.0,53304304192.0,288720.0,,
2802,burrata,clang,1,5,vectorwise,92,q5 vectorwise,234.469,118165.25,68951.0,564.0,522145.0,319961797150.0,180784763178.0,,447017452.0,52441671825.0,1804183451.0,,,56145241129.0,31867524.0,68230379838.0,1451389083.0,43004031819.0,350919.0,,
2803,burrata,clang,1,5,hyper,92,q5 hyper,507.488,265006.01,74923.0,60.0,496789.0,760504015292.0,667530818881.0,,410484178.0,173989710242.0,1664284020.0,,,178130470698.0,41566319.0,188717264656.0,1373185070.0,110589031792.0,309526.0,,
2804,burrata,gcc,1,5,vectorwise,92,q5 vectorwise,238.625,121428.65,260941.0,566.0,523006.0,326938688412.0,199537701982.0,,447272291.0,46782025763.0,1805590129.0,,,66763761761.0,32014393.0,59950342396.0,1455116981.0,60903580850.0,274355.0,,
2805,burrata,gcc,1,5,hyper,92,q5 hyper,251.456,130643.06,287404.0,93.0,505067.0,363969817862.0,155849581557.0,,428690482.0,41235682514.0,1631706801.0,,,54323174656.0,31300507.0,56407473380.0,1356520359.0,44385598898.0,293130.0,,
2806,burrata,clang,0,5,hyper,93,q5 hyper,495.135,262317.43,120712.0,126.0,502528.0,751659040136.0,647405095006.0,,405046990.0,171144675995.0,1668022368.0,,,176862909497.0,45822058.0,188326464764.0,1376857693.0,107962895565.0,318400.0,,
2807,burrata,clang,0,5,vectorwise,93,q5 vectorwise,229.538,120235.82,179261.0,569.0,526203.0,325186816196.0,199186925073.0,,445933788.0,56497441775.0,1803632098.0,,,61453831904.0,32065332.0,71161162049.0,1435006414.0,45580555894.0,338548.0,,
2808,burrata,gcc,0,5,hyper,93,q5 hyper,262.664,132089.72,60627.0,49.0,501794.0,364083818248.0,163097224728.0,,436558371.0,40840213406.0,1637297118.0,,,51792045346.0,30452939.0,58061809328.0,1369073206.0,47705895411.0,326922.0,,
2809,burrata,gcc,0,5,vectorwise,93,q5 vectorwise,228.274,119131.2,222844.0,573.0,522624.0,322703878446.0,190967955299.0,,451842701.0,44886515355.0,1806617625.0,,,63473975362.0,30010222.0,58191134798.0,1456671917.0,58472851749.0,273523.0,,
2810,burrata,clang,1,5,hyper,93,q5 hyper,481.117,260623.04,168137.0,108.0,504218.0,750120937664.0,655575845267.0,,409222158.0,172450792339.0,1661716819.0,,,177675512239.0,39442945.0,187347045561.0,1368599830.0,108362422283.0,306016.0,,
2811,burrata,clang,1,5,vectorwise,93,q5 vectorwise,236.096,125429.69,207234.0,561.0,522381.0,341587292648.0,286839257729.0,,441417889.0,68227304299.0,1795336599.0,,,85022748415.0,36636297.0,82114889112.0,1423056351.0,68160204045.0,316280.0,,
2812,burrata,gcc,1,5,hyper,93,q5 hyper,259.101,130984.19,82267.0,104.0,495548.0,359192016055.0,173255668299.0,,437374426.0,43933373934.0,1644339397.0,,,57462556304.0,28333946.0,58704292339.0,1361877444.0,49204920455.0,284685.0,,
2813,burrata,gcc,1,5,vectorwise,93,q5 vectorwise,224.746,117183.18,78434.0,576.0,522555.0,316006869374.0,198152989549.0,,442905093.0,45862270857.0,1787476699.0,,,65410710588.0,29211593.0,58310792616.0,1448820105.0,59328101546.0,279582.0,,
2814,burrata,clang,0,5,hyper,94,q5 hyper,499.777,265994.57,135685.0,102.0,498408.0,759459549539.0,680438388185.0,,411529121.0,175717524217.0,1662490851.0,,,183305018544.0,45713091.0,190982057684.0,1376490951.0,115218926545.0,279009.0,,
2815,burrata,clang,0,5,vectorwise,94,q5 vectorwise,225.734,120378.17,181597.0,578.0,523160.0,325130642594.0,195015863846.0,,444391014.0,55382825920.0,1801849612.0,,,60326882217.0,33529687.0,69937471267.0,1416193540.0,44688323239.0,339809.0,,
2816,burrata,gcc,0,5,hyper,94,q5 hyper,256.094,131912.55,116435.0,74.0,496572.0,364551725219.0,157543385822.0,,439045124.0,40846230919.0,1634860037.0,,,52542146832.0,29521829.0,57160752476.0,1374503310.0,46391888734.0,298437.0,,
2817,burrata,gcc,0,5,vectorwise,94,q5 vectorwise,231.99,119471.86,116780.0,576.0,522992.0,319760638757.0,188933261970.0,,447372347.0,44431878669.0,1778727486.0,,,63239598095.0,29945972.0,57468312216.0,1464608161.0,58100821246.0,270245.0,,
2818,burrata,clang,1,5,vectorwise,94,q5 vectorwise,231.614,120107.68,139955.0,572.0,529296.0,323725686383.0,189117693611.0,,448914711.0,53484299778.0,1795751425.0,,,57794637282.0,32211738.0,69176073709.0,1429577045.0,44608829279.0,313168.0,,
2819,burrata,clang,1,5,hyper,94,q5 hyper,493.141,263894.12,146334.0,112.0,503401.0,756229261500.0,674971282400.0,,407728463.0,174694504155.0,1663322710.0,,,180131399951.0,40891346.0,189575412192.0,1370881862.0,112207504403.0,298427.0,,
2820,burrata,gcc,1,5,vectorwise,94,q5 vectorwise,222.547,118556.47,157334.0,564.0,522768.0,322058208571.0,186660584355.0,,444857090.0,43575588408.0,1777620096.0,,,61642620210.0,32016358.0,57099306395.0,1440611345.0,57036179376.0,298935.0,,
2821,burrata,gcc,1,5,hyper,94,q5 hyper,260.064,134418.03,175880.0,127.0,499989.0,368898678559.0,180868713931.0,,425502490.0,44584283932.0,1625949364.0,,,60238490735.0,32230678.0,69722741537.0,1360218222.0,52071662415.0,306559.0,,
2822,burrata,clang,0,5,hyper,95,q5 hyper,481.618,262741.02,84006.0,90.0,503689.0,756936133381.0,658446193393.0,,408900132.0,172136364646.0,1662692761.0,,,175449100970.0,41211928.0,187756137978.0,1368448498.0,109351549519.0,325086.0,,
2823,burrata,clang,0,5,vectorwise,95,q5 vectorwise,226.14,126183.53,156836.0,590.0,523369.0,341564582049.0,265990656282.0,,438483060.0,65385414005.0,1779735761.0,,,80132009895.0,33000332.0,79332788980.0,1414383694.0,63357561937.0,358211.0,,
2824,burrata,gcc,0,5,hyper,95,q5 hyper,257.978,132572.64,46735.0,85.0,496452.0,364148575534.0,157696372241.0,,432692688.0,40257912986.0,1644936109.0,,,50342264931.0,28950124.0,65661356765.0,1361476340.0,45649870974.0,318145.0,,
2825,burrata,gcc,0,5,vectorwise,95,q5 vectorwise,232.508,120939.16,163983.0,579.0,522952.0,326455365226.0,198603313646.0,,450694859.0,45739001141.0,1774093639.0,,,65789028054.0,31125617.0,59402194805.0,1462364629.0,61065497988.0,263486.0,,
2826,burrata,clang,1,5,vectorwise,95,q5 vectorwise,229.342,125638.7,169329.0,588.0,525877.0,338297087096.0,273245292132.0,,439185011.0,65833048506.0,1779705847.0,,,82941877198.0,31879557.0,80369671797.0,1424315266.0,66700953449.0,346787.0,,
2827,burrata,clang,1,5,hyper,95,q5 hyper,489.422,262642.41,101653.0,97.0,494509.0,751432007377.0,653126697060.0,,409458509.0,171930216859.0,1663060994.0,,,176825504545.0,45655177.0,188236891483.0,1377989604.0,108442084149.0,313637.0,,
