machine,compiler,repetition,query,engine,threads,query_label,time_seconds,task-clock,context-switches,cpu-migrations,page-faults,cycles,instructions,branches,branch-misses,L1-dcache-loads,L1-dcache-load-misses,LLC-loads,LLC-load-misses,L1-icache-loads,L1-icache-load-misses,dTLB-loads,dTLB-load-misses,iTLB-loads,iTLB-load-misses,L1-dcache-prefetches,L1-dcache-prefetch-misses
dubliner,gcc,0,6,vectorwise,57,q6 vectorwise,113.168,43311.1,13079.0,397.0,277999.0,115880177258.0,48930796770.0,3059413410.0,42264072.0,11542283394.0,754847074.0,309277740.0,297726771.0,,15448069.0,11736943890.0,22660235.0,86191.0,1214820.0,,
dubliner,gcc,0,6,hyper,60,q6 hyper,134.515,51028.14,909.0,47.0,257808.0,141795449859.0,22035854611.0,1586653491.0,4926804.0,6449691373.0,1252468736.0,76161051.0,68278418.0,,8205952.0,6108647541.0,12560816.0,11431.0,135099.0,,
dubliner,gcc,0,6,vectorwise,60,q6 vectorwise,113.55,46098.11,4207.0,407.0,279205.0,121876869515.0,52926488236.0,4133857117.0,43990451.0,12462285257.0,755180510.0,316076852.0,301368629.0,,14601592.0,13135435815.0,22344522.0,48718.0,2628125.0,,
dubliner,gcc,0,6,hyper,63,q6 hyper,126.396,49875.41,715.0,39.0,257967.0,138469172606.0,22046190820.0,1570757973.0,4995076.0,6374422381.0,1229235657.0,73089142.0,66795624.0,,8014240.0,6078197314.0,12918058.0,11135.0,147147.0,,
dubliner,gcc,0,6,vectorwise,63,q6 vectorwise,114.425,48032.02,8838.0,420.0,281396.0,125368077504.0,49601014697.0,3504191308.0,46086853.0,11926640912.0,763529568.0,322981059.0,304096066.0,,14004087.0,11179169849.0,23092063.0,54058.0,780392.0,,
dubliner,gcc,0,6,vectorwise,66,q6 vectorwise,113.166,49490.94,5778.0,461.0,280672.0,129542248398.0,50031362504.0,3554812119.0,43822136.0,11944187376.0,743788951.0,318192630.0,303886183.0,,17292040.0,11987373689.0,22973769.0,73207.0,1108589.0,,
dubliner,gcc,0,6,hyper,66,q6 hyper,125.971,60127.6,3357.0,55.0,257796.0,161592864085.0,24319897298.0,1739052170.0,5142515.0,7459027641.0,1458738334.0,85766753.0,78186107.0,,9837116.0,6728783826.0,13781516.0,15524.0,120747.0,,
dubliner,gcc,0,6,hyper,68,q6 hyper,128.071,54677.8,1058.0,52.0,258146.0,151034384783.0,21915147954.0,1529162928.0,5388865.0,6282202006.0,1250781308.0,79331679.0,67498633.0,,8589638.0,6024743666.0,13710703.0,10099.0,122466.0,,
dubliner,gcc,0,6,vectorwise,68,q6 vectorwise,113.684,50243.53,7695.0,474.0,280502.0,132985212361.0,49671878980.0,3367290617.0,44243529.0,11843750203.0,758431619.0,324933650.0,303260392.0,,16637959.0,11791231522.0,23257131.0,35693.0,880001.0,,
dubliner,gcc,0,6,hyper,71,q6 hyper,124.426,55482.22,879.0,47.0,257886.0,153552346219.0,22748920337.0,1843514800.0,4484507.0,6538572530.0,1236950833.0,76563263.0,69585713.0,,8915968.0,6179866495.0,13188564.0,12922.0,156014.0,,
dubliner,gcc,0,6,vectorwise,71,q6 vectorwise,113.169,52005.79,4500.0,487.0,281872.0,127708909708.0,47867406735.0,3136961570.0,43980277.0,11596935483.0,777283990.0,328956594.0,312120143.0,,16028834.0,11176990216.0,22826297.0,30732.0,779127.0,,
dubliner,gcc,0,6,vectorwise,74,q6 vectorwise,112.816,53991.67,4620.0,506.0,282129.0,133852921010.0,48012546119.0,3094348077.0,43361438.0,11461310067.0,769196158.0,321838962.0,307957809.0,,20151138.0,11240721742.0,22847163.0,55823.0,836108.0,,
dubliner,gcc,0,6,hyper,74,q6 hyper,124.22,57755.45,1869.0,41.0,258046.0,160479881372.0,22361715617.0,1805500040.0,5453457.0,6640599923.0,1238493910.0,79011771.0,69493661.0,,9303138.0,6112798191.0,13174764.0,15959.0,153952.0,,
dubliner,gcc,0,6,vectorwise,77,q6 vectorwise,113.677,57060.31,7976.0,526.0,280281.0,153966849544.0,61370618953.0,6358828157.0,50076950.0,15549869124.0,767757011.0,317162235.0,299810951.0,,18945310.0,14787262887.0,22943105.0,86330.0,3586078.0,,
dubliner,gcc,0,6,hyper,77,q6 hyper,125.367,69811.84,1823.0,89.0,258140.0,188365973710.0,24332641572.0,1635503110.0,7121476.0,7420784868.0,1455238646.0,90423942.0,81078913.0,,11877413.0,6778454211.0,13978871.0,21530.0,179222.0,,
dubliner,gcc,0,6,hyper,79,q6 hyper,123.312,70192.77,2113.0,41.0,258237.0,193451070560.0,24260285573.0,1701600281.0,5094997.0,7385108093.0,1464508702.0,90950219.0,79958803.0,,11599803.0,6866766893.0,14241775.0,18336.0,137578.0,,
dubliner,gcc,0,6,vectorwise,79,q6 vectorwise,113.14,58734.25,7821.0,570.0,281573.0,159613726022.0,59713427895.0,5760279908.0,50369364.0,14480338476.0,783502680.0,319945238.0,299137521.0,,20268044.0,13617850294.0,22754069.0,104660.0,3284245.0,,
dubliner,gcc,0,6,vectorwise,82,q6 vectorwise,113.998,59089.09,5932.0,589.0,282626.0,156925907791.0,56732343112.0,4875377743.0,52054627.0,13477099077.0,789357615.0,322228175.0,301158700.0,,17194511.0,14403589092.0,22914467.0,80742.0,2929297.0,,
dubliner,gcc,0,6,hyper,82,q6 hyper,123.796,73118.87,1761.0,62.0,258242.0,198335156650.0,23675351728.0,1470949669.0,5577348.0,7338790024.0,1456960077.0,90055398.0,82537932.0,,11601717.0,6906755105.0,14370313.0,21613.0,161189.0,,
dubliner,gcc,0,6,vectorwise,85,q6 vectorwise,112.441,61167.8,11369.0,570.0,283331.0,165956256762.0,52469976202.0,3906502939.0,48811639.0,12960715942.0,793738538.0,323908240.0,299570501.0,,20278550.0,12599739814.0,23046279.0,60045.0,1734788.0,,
dubliner,gcc,0,6,hyper,85,q6 hyper,124.524,66053.59,2412.0,69.0,258362.0,183051815373.0,22684897459.0,1820047134.0,5844318.0,6758794833.0,1228185642.0,78380096.0,71477975.0,,10916601.0,6192509642.0,13403624.0,14901.0,204331.0,,
dubliner,gcc,0,6,vectorwise,88,q6 vectorwise,113.961,63681.79,11457.0,603.0,275661.0,143281646129.0,52350033013.0,3906830273.0,50640223.0,12536094908.0,786209364.0,323553811.0,297393934.0,,27707413.0,12350644429.0,22499575.0,174964.0,1648111.0,,
dubliner,gcc,0,6,hyper,88,q6 hyper,120.021,76245.91,1742.0,76.0,258251.0,211676761574.0,24477457546.0,1692963924.0,5387184.0,7256220011.0,1453600217.0,91721638.0,83436987.0,,13326405.0,7035278379.0,14218210.0,25051.0,204263.0,,
dubliner,gcc,0,6,vectorwise,90,q6 vectorwise,113.478,64504.59,6596.0,638.0,283639.0,172397765699.0,54253010202.0,4678113311.0,49836662.0,13338944958.0,783284022.0,325146426.0,302444851.0,,19759914.0,12364096081.0,23332255.0,64437.0,1580613.0,,
dubliner,gcc,0,6,hyper,90,q6 hyper,122.879,79159.07,1914.0,80.0,258394.0,219938456235.0,25389677959.0,1784257176.0,5315133.0,7413111394.0,1479334402.0,92675698.0,83975103.0,,12673330.0,6825117248.0,13818863.0,29888.0,205545.0,,
dubliner,gcc,0,6,hyper,93,q6 hyper,123.143,82398.69,2262.0,73.0,258359.0,224180577275.0,23852255546.0,1494861706.0,6173403.0,7251743947.0,1455142138.0,93921615.0,85484540.0,,12596095.0,6878212900.0,14566401.0,15857.0,182734.0,,
dubliner,gcc,0,6,vectorwise,93,q6 vectorwise,114.11,66646.0,8225.0,661.0,283753.0,180723047257.0,55840702731.0,4890999901.0,50927334.0,13452557017.0,809988870.0,327430269.0,305015495.0,,20555349.0,13299067726.0,23446854.0,80655.0,2188950.0,,
dubliner,gcc,0,6,vectorwise,96,q6 vectorwise,114.936,68721.5,8152.0,687.0,283905.0,169727826104.0,52964679243.0,4179701335.0,50742023.0,12899581936.0,805858985.0,329508975.0,302248851.0,,26027749.0,12578178782.0,23184891.0,106217.0,1554010.0,,
dubliner,gcc,0,6,hyper,96,q6 hyper,123.456,85011.3,2458.0,78.0,258529.0,234776918397.0,24524886721.0,1675921483.0,6170480.0,7279743889.0,1470911011.0,96512828.0,84669042.0,,13747858.0,6886535258.0,14130816.0,33988.0,171119.0,,
dubliner,gcc,0,6,vectorwise,99,q6 vectorwise,113.898,69861.22,19745.0,687.0,283531.0,185962798567.0,58458704948.0,5363238112.0,52033238.0,14249425748.0,820649726.0,327485055.0,302968292.0,,23490938.0,14503981784.0,23065166.0,149749.0,3156226.0,,
dubliner,gcc,0,6,hyper,99,q6 hyper,125.508,88570.21,1948.0,80.0,258736.0,242471161207.0,24546735621.0,1624749432.0,5728318.0,7260757668.0,1475388585.0,94814038.0,82967737.0,,15055521.0,6826216490.0,13757344.0,35187.0,174666.0,,
dubliner,gcc,0,6,vectorwise,101,q6 vectorwise,111.896,68791.22,7067.0,734.0,282651.0,187106164692.0,50411867555.0,3372440513.0,44085207.0,12173813151.0,824274349.0,317425549.0,302252817.0,,26671476.0,11656840143.0,24180937.0,48918.0,903541.0,,
dubliner,gcc,0,6,hyper,101,q6 hyper,122.825,89115.22,2494.0,96.0,258481.0,245469724408.0,25074743810.0,1821945982.0,6021894.0,7462675671.0,1466340011.0,96069474.0,85364100.0,,15675010.0,6878669212.0,15418697.0,101317.0,237034.0,,
dubliner,gcc,0,6,vectorwise,104,q6 vectorwise,113.936,76539.41,9086.0,793.0,282534.0,204256454364.0,63435313357.0,6947623284.0,52008820.0,15801965181.0,817295696.0,329378719.0,302374589.0,,25693597.0,14428456992.0,23511142.0,103904.0,3900323.0,,
dubliner,gcc,0,6,hyper,104,q6 hyper,123.579,92606.89,3685.0,111.0,258583.0,253337237929.0,25218669288.0,2048077582.0,6932533.0,8243255626.0,1442827488.0,95997686.0,86951607.0,,13882996.0,6932987373.0,14761782.0,19809.0,190552.0,,
dubliner,gcc,0,6,hyper,107,q6 hyper,123.431,95154.93,5070.0,167.0,258798.0,258107153329.0,24731951815.0,1845730028.0,6743714.0,7678912344.0,1453982606.0,97734591.0,88105250.0,,14006531.0,6906198425.0,14869169.0,21299.0,191371.0,,
dubliner,gcc,0,6,vectorwise,107,q6 vectorwise,113.026,73259.11,9677.0,796.0,283844.0,186079203774.0,56432225499.0,5129595609.0,50666229.0,13852274201.0,845108553.0,335673010.0,307749804.0,,25554504.0,12405027433.0,24107604.0,216725.0,1666485.0,,
dubliner,gcc,0,6,vectorwise,110,q6 vectorwise,113.391,79073.63,9525.0,776.0,282561.0,209471814328.0,67008101479.0,7732888607.0,53818362.0,16851980714.0,822627027.0,324076372.0,298948685.0,,34142428.0,16197216813.0,23060320.0,251169.0,5772002.0,,
dubliner,gcc,0,6,hyper,110,q6 hyper,123.327,97114.58,7303.0,84.0,258712.0,266194279915.0,24541780998.0,1734540935.0,5950811.0,7354958682.0,1468038270.0,98178443.0,86710135.0,,16746797.0,6951207811.0,14318887.0,42635.0,224277.0,,
dubliner,gcc,0,6,vectorwise,112,q6 vectorwise,113.52,81132.23,26813.0,816.0,285187.0,202130214480.0,59726698378.0,5917399357.0,52890482.0,14897687105.0,853935611.0,328425883.0,305413835.0,,25172373.0,14191967955.0,23626114.0,119496.0,3227363.0,,
dubliner,gcc,0,6,hyper,112,q6 hyper,123.035,98974.57,3724.0,97.0,258636.0,271754100773.0,24628844500.0,1907123551.0,6701695.0,7658197046.0,1465680575.0,100004255.0,88711862.0,,14602726.0,6931399331.0,14597395.0,26000.0,202702.0,,
dubliner,gcc,0,6,hyper,115,q6 hyper,122.797,87834.03,4658.0,93.0,258973.0,243686273302.0,23252424833.0,1825956632.0,6715527.0,6925162835.0,1241290812.0,83981045.0,75960050.0,,15456393.0,6336901677.0,13331223.0,37554.0,358756.0,,
dubliner,gcc,0,6,vectorwise,115,q6 vectorwise,114.361,77978.8,7532.0,840.0,282923.0,208381880020.0,55789865138.0,4608016364.0,52987018.0,13785676219.0,876692973.0,329583213.0,302832413.0,,25680758.0,13258609571.0,23563687.0,100723.0,2180021.0,,
dubliner,gcc,0,6,hyper,118,q6 hyper,122.995,103780.54,2606.0,134.0,259001.0,287785641695.0,25198453609.0,1907067858.0,6972943.0,7525936735.0,1477938036.0,99911516.0,89654519.0,,15158990.0,6862192836.0,14316618.0,26781.0,205454.0,,
dubliner,gcc,0,6,vectorwise,118,q6 vectorwise,114.053,85877.63,12202.0,846.0,283717.0,230831409613.0,57636840858.0,5502273533.0,50412055.0,14308471907.0,860255818.0,331118802.0,307200289.0,,26460765.0,13916911262.0,23486567.0,131166.0,2376362.0,,
dubliner,gcc,0,6,hyper,121,q6 hyper,123.502,107163.19,3094.0,107.0,258933.0,295175444125.0,25936341548.0,2036213833.0,7286227.0,7709586492.0,1466469231.0,101224507.0,89313718.0,,15885988.0,6850334076.0,14167047.0,42368.0,280008.0,,
dubliner,gcc,0,6,vectorwise,121,q6 vectorwise,114.827,91605.1,12182.0,874.0,283517.0,229924075865.0,64699108281.0,7066387110.0,53738633.0,15396798765.0,857643954.0,322433115.0,300233769.0,,32533884.0,15289050056.0,23216429.0,213926.0,4162511.0,,
dubliner,gcc,0,6,hyper,123,q6 hyper,122.146,107935.75,4316.0,112.0,258932.0,298134654134.0,24461208721.0,1730275027.0,7238980.0,7380935741.0,1462768428.0,103329212.0,92091268.0,,15870393.0,7011963419.0,15261124.0,27320.0,192661.0,,
dubliner,gcc,0,6,vectorwise,123,q6 vectorwise,113.426,89845.85,8821.0,911.0,283292.0,231979713512.0,56972584451.0,5195998683.0,51164116.0,13653122200.0,874541122.0,328648635.0,305176542.0,,28467485.0,13738805045.0,24016923.0,116809.0,2309423.0,,
dubliner,gcc,0,6,hyper,126,q6 hyper,122.247,110927.01,3349.0,81.0,259005.0,305756021857.0,24749870851.0,1779700993.0,7656772.0,7688174722.0,1454409885.0,102803628.0,92838067.0,,16793851.0,6955148620.0,17535997.0,42828.0,1404689.0,,
dubliner,gcc,0,6,vectorwise,126,q6 vectorwise,186.593,87444.8,11022.0,937.0,282910.0,220765889553.0,53902442686.0,4136029347.0,50202316.0,12792109598.0,892701370.0,334571437.0,305550217.0,,33441352.0,12300914205.0,24344714.0,82166.0,1481886.0,,
dubliner,gcc,0,6,vectorwise,129,q6 vectorwise,114.753,100734.36,13346.0,930.0,284180.0,255094627053.0,79896885819.0,10791216375.0,57248986.0,20258238615.0,871544300.0,330400891.0,303744272.0,,30026625.0,19747734801.0,23721521.0,209325.0,8158057.0,,
dubliner,gcc,0,6,hyper,129,q6 hyper,122.663,113805.87,5208.0,214.0,259159.0,310107031635.0,25038459635.0,1847226559.0,8909457.0,7779485773.0,1465602388.0,104410205.0,94439398.0,,16124020.0,6988255016.0,15363138.0,50149.0,210699.0,,
dubliner,gcc,0,6,vectorwise,132,q6 vectorwise,115.069,98987.67,26151.0,978.0,283318.0,234661550580.0,71101792097.0,8611854298.0,57356809.0,18066338196.0,870090495.0,329618396.0,303671945.0,,64287413.0,16982040124.0,23387501.0,412140.0,5645966.0,,
dubliner,gcc,0,6,hyper,132,q6 hyper,120.465,114051.2,5349.0,90.0,259210.0,316273147888.0,26671898699.0,2175234995.0,7332851.0,7565277906.0,1438817840.0,101895096.0,93732310.0,,18188161.0,7084633894.0,17629200.0,55404.0,493501.0,,
dubliner,gcc,0,6,hyper,134,q6 hyper,121.665,116987.42,6658.0,138.0,259394.0,323366991394.0,25240797564.0,2054953075.0,12076122.0,7931636547.0,1477854827.0,108933423.0,96319640.0,,16960698.0,7056006669.0,15163517.0,44470.0,195703.0,,
dubliner,gcc,0,6,vectorwise,134,q6 vectorwise,114.131,95529.29,15379.0,1010.0,284389.0,254072109892.0,64924805883.0,7036546319.0,53666993.0,16349882816.0,916494049.0,332000425.0,304977429.0,,32553366.0,14880425783.0,24007193.0,197884.0,4374665.0,,
dubliner,gcc,0,6,vectorwise,137,q6 vectorwise,116.076,102430.04,12650.0,1030.0,285588.0,249994760183.0,65621399177.0,7464048311.0,58978785.0,16555768422.0,904110464.0,343261507.0,301040735.0,,33299615.0,15326530369.0,23494024.0,163606.0,3878440.0,,
dubliner,gcc,0,6,hyper,137,q6 hyper,121.99,120261.08,3440.0,131.0,259185.0,332278079375.0,25843939697.0,2061390359.0,7998013.0,7690042010.0,1460403012.0,105784675.0,94125703.0,,16348432.0,6936267814.0,14534810.0,36098.0,163884.0,,
dubliner,gcc,0,6,vectorwise,140,q6 vectorwise,120.682,117836.44,14555.0,1032.0,284346.0,289583417580.0,77673452192.0,10421924624.0,58761410.0,19417686003.0,887058348.0,332821434.0,297578579.0,,33632911.0,19156618201.0,23491829.0,300744.0,7103540.0,,
dubliner,gcc,0,6,hyper,140,q6 hyper,121.779,122400.97,5637.0,121.0,259232.0,339316020251.0,24735545379.0,1828996716.0,8898344.0,7585770319.0,1474252534.0,109999521.0,97396668.0,,16563751.0,7091526752.0,15862436.0,44595.0,194495.0,,
dubliner,gcc,0,6,hyper,143,q6 hyper,122.257,125669.53,3656.0,125.0,259230.0,345916418006.0,24859464735.0,1866173295.0,8873015.0,7729057423.0,1463558429.0,108764810.0,96294330.0,,18897307.0,7028597348.0,15151948.0,55726.0,205250.0,,
dubliner,gcc,0,6,vectorwise,143,q6 vectorwise,115.923,108770.02,13151.0,1055.0,285605.0,268349842951.0,66985939853.0,7967670001.0,60856185.0,16952596822.0,931973597.0,348069345.0,315672409.0,,35137778.0,15153514092.0,24020025.0,177509.0,3928177.0,,
dubliner,gcc,0,6,vectorwise,145,q6 vectorwise,114.695,114198.72,38394.0,1039.0,285681.0,293272042627.0,70791753218.0,8645026681.0,55751126.0,17147094949.0,906502762.0,327414815.0,301596059.0,,34042819.0,16794433392.0,23687572.0,186283.0,5031828.0,,
dubliner,gcc,0,6,hyper,145,q6 hyper,121.355,125844.36,6582.0,129.0,259040.0,348757537060.0,25571016014.0,1906434505.0,7891916.0,7456303017.0,1453178074.0,108073358.0,99362620.0,,16961675.0,6969784759.0,15011191.0,44777.0,293729.0,,
dubliner,gcc,0,6,hyper,148,q6 hyper,121.863,129725.24,5045.0,132.0,259241.0,356427472695.0,24565150148.0,1713839472.0,7686711.0,7978541994.0,1462039657.0,106628995.0,97231891.0,,17890497.0,7054305302.0,15669462.0,19275.0,196536.0,,
dubliner,gcc,0,6,vectorwise,148,q6 vectorwise,116.129,108584.28,21809.0,1107.0,286089.0,265527060828.0,65377260132.0,7324101853.0,59221999.0,16062606933.0,919154021.0,335261517.0,297642074.0,,36269670.0,15857541995.0,23439568.0,169896.0,3888370.0,,
dubliner,gcc,0,6,hyper,151,q6 hyper,121.459,131407.17,4534.0,121.0,259233.0,363295651370.0,25085510799.0,1844353042.0,8368833.0,7542099348.0,1457479789.0,110975687.0,99511097.0,,18510217.0,7019073277.0,15692751.0,33872.0,178331.0,,
dubliner,gcc,0,6,vectorwise,151,q6 vectorwise,119.901,138098.77,21010.0,1122.0,284800.0,350866116483.0,79894155706.0,11283732677.0,57830176.0,20633528551.0,931634835.0,346428365.0,316503731.0,,34801533.0,19667738730.0,22882776.0,215717.0,7206402.0,,
dubliner,gcc,0,6,hyper,154,q6 hyper,121.883,135275.92,8606.0,211.0,260030.0,372078199524.0,24960053235.0,1811602202.0,9078135.0,7767496915.0,1454939447.0,109775145.0,99737389.0,,19303999.0,7060875777.0,16049586.0,41019.0,199961.0,,
dubliner,gcc,0,6,vectorwise,154,q6 vectorwise,181.185,107812.97,16983.0,1246.0,279376.0,253189718375.0,69709129484.0,7915902805.0,56571355.0,16858236698.0,911776700.0,331113327.0,303727190.0,,53948911.0,16887132445.0,23899396.0,318699.0,5182614.0,,
dubliner,gcc,0,6,hyper,156,q6 hyper,119.957,134764.44,6086.0,159.0,259592.0,373830329139.0,24838861110.0,1776861083.0,9825920.0,7902735175.0,1464869717.0,110333678.0,100547698.0,,18081894.0,7120001280.0,16555268.0,34141.0,232809.0,,
dubliner,gcc,0,6,vectorwise,156,q6 vectorwise,115.98,115827.46,12060.0,1177.0,284830.0,288103550655.0,73930620667.0,9270208542.0,57984293.0,18265935163.0,954489640.0,340181556.0,302964459.0,,35736206.0,17430542279.0,24345975.0,177388.0,5382541.0,,
dubliner,gcc,0,6,vectorwise,159,q6 vectorwise,118.001,115018.69,21608.0,1243.0,285468.0,287961752052.0,76979375012.0,9742555202.0,59253749.0,18473941207.0,933966303.0,339279014.0,309675310.0,,37575970.0,18919200769.0,24213031.0,213042.0,6333232.0,,
dubliner,gcc,0,6,hyper,159,q6 hyper,120.967,137836.87,4326.0,372.0,259724.0,381844657379.0,27182365994.0,2328407721.0,10249629.0,7758501241.0,1468229339.0,112330046.0,102781993.0,,20279066.0,6998284318.0,15629185.0,73856.0,570966.0,,
dubliner,gcc,0,6,vectorwise,162,q6 vectorwise,124.351,127274.41,15613.0,1257.0,287211.0,308949626525.0,87326620653.0,12455538799.0,60454900.0,22286272040.0,949473621.0,340284599.0,305945721.0,,37716949.0,20720893005.0,24120208.0,250599.0,6217221.0,,
dubliner,gcc,0,6,hyper,162,q6 hyper,120.619,121961.93,5800.0,217.0,259772.0,336212376288.0,24753038636.0,2220287835.0,8609469.0,7102650764.0,1224862168.0,95558236.0,88400005.0,,18682573.0,6573838644.0,15011164.0,64352.0,545287.0,,
dubliner,gcc,0,6,vectorwise,165,q6 vectorwise,119.014,136488.11,26497.0,1340.0,286591.0,335346174836.0,96623145181.0,14960288879.0,66183375.0,24718370007.0,944446790.0,346923910.0,303917219.0,,43207249.0,24690268885.0,23864798.0,342979.0,9464843.0,,
dubliner,gcc,0,6,hyper,165,q6 hyper,121.584,143912.45,3742.0,251.0,260459.0,395907279182.0,24304044440.0,1682468350.0,10256273.0,7876074012.0,1496545553.0,115447106.0,103127680.0,,18927947.0,6971491666.0,15763385.0,49286.0,245102.0,,
dubliner,gcc,0,6,vectorwise,167,q6 vectorwise,119.174,127202.42,18893.0,1259.0,285569.0,341763805522.0,69904076784.0,8437375408.0,56029795.0,17808860480.0,981582965.0,337358416.0,308204040.0,,37388822.0,17109999220.0,23981974.0,262542.0,5989758.0,,
dubliner,gcc,0,6,hyper,167,q6 hyper,120.275,144682.37,3033.0,192.0,259744.0,401677584676.0,26970338839.0,2323543442.0,8820019.0,7966257439.0,1451362412.0,113083219.0,103804571.0,,19029767.0,7192505590.0,16549894.0,44543.0,514988.0,,
dubliner,gcc,0,6,hyper,170,q6 hyper,121.879,128121.11,5320.0,262.0,259496.0,355538718443.0,24192576781.0,2051158971.0,7861698.0,6822603158.0,1250970138.0,100780253.0,90098899.0,,19765972.0,6580481911.0,14407048.0,57615.0,593994.0,,
dubliner,gcc,0,6,vectorwise,170,q6 vectorwise,121.599,140761.71,38819.0,1344.0,288214.0,351782425227.0,82929715471.0,11557417867.0,61653283.0,21114264633.0,972627775.0,346806988.0,301743456.0,,45356861.0,20474110059.0,24204847.0,508341.0,5822866.0,,
dubliner,gcc,0,6,vectorwise,173,q6 vectorwise,117.415,136968.57,32489.0,1393.0,286546.0,337946690399.0,82442921027.0,11660127395.0,64479405.0,21277845648.0,966775663.0,344632819.0,304920504.0,,41196649.0,19713977446.0,24457191.0,264601.0,7445667.0,,
dubliner,gcc,0,6,hyper,173,q6 hyper,119.987,129771.24,6014.0,194.0,259574.0,356705061382.0,24045976474.0,2147311514.0,7952831.0,7048060367.0,1230336910.0,102103437.0,93003178.0,,20142568.0,6618360950.0,15513224.0,40005.0,269501.0,,
dubliner,gcc,0,6,vectorwise,176,q6 vectorwise,248.689,246521.96,64401.0,1388.0,305431.0,636928772685.0,97715529968.0,13812272581.0,67616696.0,23707223378.0,1049377859.0,413487722.0,360437627.0,,168801907.0,22850559480.0,26581220.0,3964357.0,9952184.0,,
dubliner,gcc,0,6,hyper,176,q6 hyper,108.987,132965.44,41102.0,481.0,259603.0,365115463965.0,30526668794.0,2440307699.0,8143156.0,7968986367.0,1453043048.0,110324203.0,100605571.0,,28291724.0,10140943989.0,15278020.0,148469.0,1281458.0,,
dubliner,gcc,0,9,hyper,1,q9 hyper,35988.153,219268.35,1608.0,22.0,1366825.0,610928773478.0,248048619083.0,25614074420.0,1344463258.0,75951430945.0,13953475264.0,7172357620.0,5211950180.0,,63662785.0,75806655237.0,4648169942.0,5070251.0,934636.0,,
dubliner,gcc,0,9,vectorwise,1,q9 vectorwise,29249.149,178894.52,716.0,23.0,1401018.0,450686227187.0,226338482328.0,28791325279.0,1738908926.0,65798835922.0,16907311397.0,7053363466.0,4931454888.0,,67086298.0,65631942824.0,4470660262.0,8016450.0,2181331.0,,
